question_id,user_input,response,reference,retrieved_contexts,reference_contexts,retrieved_contexts_count,reference_contexts_count,retrieved_context_ids,reference_context_ids,errors,context_precision,context_recall,response_relevancy,faithfulness,answer_accuracy,context_relevance,response_groundedness,semantic_similarity,bleu_score,rouge1,rougeL
Q_022,What is meant by co-payment in this policy?,Co-payment means a cost sharing requirement under a health insurance policy that provides that the policyholder/insured will bear a specified percentage of the admissible claims amount. A co-payment does not reduce the Sum Insured.,"Co-payment means a cost sharing requirement under a health insurance policy where the policyholder/insured bears a specified percentage of the admissible claims amount, and it does not reduce the Sum Insured.","[""Congenital Anomaly: Congenital Anomaly means a condition which is present since birth, and which is abnormal with reference to form, structure or position. a) Internal Congenital Anomaly: Congenital anomaly which is not in the visible and accessible parts of the body b) External Congenital Anomaly: Congenital anomaly which is in the visible and accessible parts of the body Co-Payment: Co-payment means a cost sharing requirement under a health insurance policy that provides that the policyholder/insured will bear a specified percentage of the admissible claims amount. A co-payment does not reduce the Sum Insured. Day Care Centre: A day care centre means any institution established for day care treatment of illness and/or injuries or a medical setup with a hospital and which has been registered with the local authorities, wherever applicable, and is under supervision of a registered and qualified medical practitioner AND must comply with all minimum criterion as under- i) has qualified nursing staff under its employment; ii) has qualified medical practitioner/s in charge; iii) has fully equipped operation theatre of its own where surgical procedures are carried out; iv) maintains daily records of patients and will make these accessible to the insurance company\u2019s authorized personnel.""]","[""Congenital Anomaly: Congenital Anomaly means a condition which is present since birth, and which is abnormal with reference to form, structure or position. a) Internal Congenital Anomaly: Congenital anomaly which is not in the visible and accessible parts of the body b) External Congenital Anomaly: Congenital anomaly which is in the visible and accessible parts of the body Co-Payment: Co-payment means a cost sharing requirement under a health insurance policy that provides that the policyholder/insured will bear a specified percentage of the admissible claims amount. A co-payment does not reduce the Sum Insured. Day Care Centre: A day care centre means any institution established for day care treatment of illness and/or injuries or a medical setup with a hospital and which has been registered with the local authorities, wherever applicable, and is under supervision of a registered and qualified medical practitioner AND must comply with all minimum criterion as under- i) has qualified nursing staff under its employment; ii) has qualified medical practitioner/s in charge; iii) has fully equipped operation theatre of its own where surgical procedures are carried out; iv) maintains daily records of patients and will make these accessible to the insurance company\u2019s authorized personnel.""]",1,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_6""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_6""]",,0.9999999999,1.0,0.8439813087731817,1.0,1.0,1.0,1.0,0.9425296593595259,0.5350585258384593,0.8571428571428571,0.8571428571428571
Q_023,What is the definition of a congenital anomaly?,"Congenital Anomaly means a condition which is present since birth, and which is abnormal with reference to form, structure or position.","Congenital anomaly means a condition which is present since birth and is abnormal with reference to form, structure or position.","[""Congenital Anomaly: Congenital Anomaly means a condition which is present since birth, and which is abnormal with reference to form, structure or position. a) Internal Congenital Anomaly: Congenital anomaly which is not in the visible and accessible parts of the body b) External Congenital Anomaly: Congenital anomaly which is in the visible and accessible parts of the body Co-Payment: Co-payment means a cost sharing requirement under a health insurance policy that provides that the policyholder/insured will bear a specified percentage of the admissible claims amount. A co-payment does not reduce the Sum Insured. Day Care Centre: A day care centre means any institution established for day care treatment of illness and/or injuries or a medical setup with a hospital and which has been registered with the local authorities, wherever applicable, and is under supervision of a registered and qualified medical practitioner AND must comply with all minimum criterion as under- i) has qualified nursing staff under its employment; ii) has qualified medical practitioner/s in charge; iii) has fully equipped operation theatre of its own where surgical procedures are carried out; iv) maintains daily records of patients and will make these accessible to the insurance company\u2019s authorized personnel.""]","[""Congenital Anomaly: Congenital Anomaly means a condition which is present since birth, and which is abnormal with reference to form, structure or position. a) Internal Congenital Anomaly: Congenital anomaly which is not in the visible and accessible parts of the body b) External Congenital Anomaly: Congenital anomaly which is in the visible and accessible parts of the body Co-Payment: Co-payment means a cost sharing requirement under a health insurance policy that provides that the policyholder/insured will bear a specified percentage of the admissible claims amount. A co-payment does not reduce the Sum Insured. Day Care Centre: A day care centre means any institution established for day care treatment of illness and/or injuries or a medical setup with a hospital and which has been registered with the local authorities, wherever applicable, and is under supervision of a registered and qualified medical practitioner AND must comply with all minimum criterion as under- i) has qualified nursing staff under its employment; ii) has qualified medical practitioner/s in charge; iii) has fully equipped operation theatre of its own where surgical procedures are carried out; iv) maintains daily records of patients and will make these accessible to the insurance company\u2019s authorized personnel.""]",1,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_6""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_6""]",,0.9999999999,1.0,0.8827428434385999,1.0,1.0,1.0,1.0,0.9734489787024831,0.7228204707160483,0.975609756097561,0.975609756097561
Q_024,What qualifies as inpatient care under the policy?,"The policy defines inpatient hospitalization as treatment requiring a hospital stay of more than 24 hours. Room rent is capped at Rs. 40,000 per policy period, and expenses are considered in proportion to the eligible room rent. Associated medical expenses (e.g., professional fees, OT charges, procedure charges) are covered but will have a proportionate deduction if a higher room category is chosen above the eligible limit. For package rates, room, boarding, and nursing charges are capped at Rs. 5,000 per day for calculating post-hospitalization benefits.",Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event.,"[""Expenses relating to hospitalization will be considered in proportion to the eligible room rent stated in the"", ""Reasonable and Customary Charges: Reasonable and Customary charges means the charges for services or supplies, which are the standard charges for the specific provider and consistent with the prevailing charges in the geographical area for identical or similar services, taking into account the nature of the illness / injury involved. Room Rent: Room Rent means the amount charged by a Hospital towards Room and Boarding expenses and shall include the associated medical expenses. Specific waiting period: Specific waiting period means a period up to 36 months from the commencement of a health insurance policy during which period specified diseases/treatments (except due to an accident) are not covered. On completion of the period, diseases/treatments shall be covered provided the policy has been continuously renewed without any break. Surgery or Surgical Procedure: Surgery or Surgical Procedure means manual and / or operative procedure(s) required for treatment of an illness or injury, correction of deformities and defects, diagnosis and cure of diseases, relief from suffering and prolongation of life, performed in a hospital or day care centre by a medical practitioner."", ""Where Package rates are charged by the hospitals the Post-Hospitalization benefit will be calculated after taking the room, boarding and nursing charges at Rs 5000/- per day. The expenses as above are payable only where the in-patient hospitalization is for a minimum period of 24 hours. However this time limit will not apply to the day-care treatments detailed elsewhere in the policy. Policy Wordings Classic Group Health Insurance Unique Identification No.: SHAHLGP21239V022021 7"", ""Attendant: Attendant means any person other than a relative of the Insured Person who is engaged for the sole purpose of attending to the Insured Person. Associated medical expenses: Associated medical expenses means medical expenses such as Professional fees, OT charges, Procedure charges, etc., which vary based on the room category occupied by the insured person whilst undergoing treatment in some of the hospitals. If Policy Holder chooses a higher room category above the eligibility defined in policy, then proportionate deduction will apply on the Associated Medical Expenses in addition to the difference in room rent. Such associated medical expenses do not include Cost of pharmacy and consumables, Cost of implants and medical devices and Cost of diagnostics. Company: Company means Star Health and Allied Insurance Company Limited Day: Day means a period of 24 consecutive hours. Diagnosis: Diagnosis means Diagnosis by a registered medical practitioner, supported by clinical, radiological, and histological, histo-pathological and laboratory evidence and also surgical evidence wherever applicable, acceptable to the Company."", ""Injury: Injury means accidental physical bodily harm excluding illness or disease solely and directly caused by external, violent, visible and evident means which is verified and certified by a Medical Practitioner. Inpatient Care Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event. Intensive Care Unit: Intensive care unit means an identified section, ward or wing of a hospital which is under the constant supervision of a dedicated medical practitioner(s), and which is specially equipped for the continuous monitoring and treatment of patients who are in a critical condition, or require life support facilities and where the level of care and supervision is considerably more sophisticated and intensive than in the ordinary and other wards. ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.""]","[""Injury: Injury means accidental physical bodily harm excluding illness or disease solely and directly caused by external, violent, visible and evident means which is verified and certified by a Medical Practitioner. Inpatient Care Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event. Intensive Care Unit: Intensive care unit means an identified section, ward or wing of a hospital which is under the constant supervision of a dedicated medical practitioner(s), and which is specially equipped for the continuous monitoring and treatment of patients who are in a critical condition, or require life support facilities and where the level of care and supervision is considerably more sophisticated and intensive than in the ordinary and other wards. ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.""]",5,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_45"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_22"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_41"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_24"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_14""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_14""]",,0.36666666664833336,1.0,0.724847071445072,0.6666666666666666,0.5,1.0,0.75,0.6408816153118853,0.11147659373645066,0.2831858407079646,0.15929203539823006
Q_025,What does the policy define as medical advice?,Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.,Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.,"[""ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription. Medical Expenses: Medical Expenses means those expenses that an Insured Person has necessarily and actually incurred for medical treatment on account of Illness or Accident on the advice of a Medical Practitioner, as long as these are no more than would have been payable if the Insured Person had not been insured and Policy Wordings Classic Group Health Insurance Unique Identification No.: SHAHLGP21239V022021 3"", ""Injury: Injury means accidental physical bodily harm excluding illness or disease solely and directly caused by external, violent, visible and evident means which is verified and certified by a Medical Practitioner. Inpatient Care Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event. Intensive Care Unit: Intensive care unit means an identified section, ward or wing of a hospital which is under the constant supervision of a dedicated medical practitioner(s), and which is specially equipped for the continuous monitoring and treatment of patients who are in a critical condition, or require life support facilities and where the level of care and supervision is considerably more sophisticated and intensive than in the ordinary and other wards. ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.""]","[""Injury: Injury means accidental physical bodily harm excluding illness or disease solely and directly caused by external, violent, visible and evident means which is verified and certified by a Medical Practitioner. Inpatient Care Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event. Intensive Care Unit: Intensive care unit means an identified section, ward or wing of a hospital which is under the constant supervision of a dedicated medical practitioner(s), and which is specially equipped for the continuous monitoring and treatment of patients who are in a critical condition, or require life support facilities and where the level of care and supervision is considerably more sophisticated and intensive than in the ordinary and other wards. ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.""]",2,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_15"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_14""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_14""]",,0.99999999995,1.0,0.8260881572543844,1.0,1.0,1.0,1.0,0.9999994421028991,1.0000000000000004,1.0,1.0
Q_026,What does the policy mean by a network provider?,"Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility. Non-Network Provider means any hospital, day care centre or other provider that is not part of the network.","Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility.","[""Network Provider: Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility. Non-Network Provider: Non-Network means any hospital, day care centre or other provider that is not part of the network. Notification of Claim: Notification of claim means the process of intimating a claim to the insurer or TPA through any of the recognized modes of communication."", ""AYUSH Treatment: AYUSH Treatment refers to the medical and / or hospitalization treatments given under 'Ayurveda, Yoga and Naturopathy, Unani, Siddha and Homeopathy systems' Break in policy means the period of gap that occurs at the end of the existing policy term/instalment premium due date, when the premium due for renewal on a given policy or instalment premium due is not paid on or before the premium renewal date or Grace Period. Cashless facility: Cashless facility means a facility extended by the insurer to the insured where the payments, of the costs of treatment undergone by the insured in accordance with the policy terms and conditions, are directly made to the network provider by the insurer to the extent pre-authorization is approved. Condition Precedent: Condition Precedent means a policy term or condition upon which the Insurer's liability""]","[""Network Provider: Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility. Non-Network Provider: Non-Network means any hospital, day care centre or other provider that is not part of the network. Notification of Claim: Notification of claim means the process of intimating a claim to the insurer or TPA through any of the recognized modes of communication.""]",2,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_18"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_5""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_18""]",,0.99999999995,1.0,0.7141396000887502,1.0,0.75,1.0,1.0,0.9390271185520274,0.9692332344763446,0.7654320987654321,0.7654320987654321
Q_027,How does the policy define surgery or surgical procedure?,"The scope of coverage for elective and emergency surgical interventions under the surgical benefits section requires that:
A. Surgery must be conducted upon the advice of a doctor.
B. The surgery/procedure must be supported by clinical protocols.
C. The member must be 18 years of age or older.
D. The surgery must fulfill the definition of ""Surgery or Surgical Procedure"" as manual and/or operative procedures required for treatment, correction, diagnosis, cure, relief, or prolongation of life, performed in a hospital or day care center by a medical practitioner.","Surgery or Surgical Procedure means manual and/or operative procedures required for treatment of an illness or injury, correction of deformities and defects, diagnosis and cure of diseases, relief from suffering and prolongation of life, performed in a hospital or day care centre by a medical practitioner.","[""Reasonable and Customary Charges: Reasonable and Customary charges means the charges for services or supplies, which are the standard charges for the specific provider and consistent with the prevailing charges in the geographical area for identical or similar services, taking into account the nature of the illness / injury involved. Room Rent: Room Rent means the amount charged by a Hospital towards Room and Boarding expenses and shall include the associated medical expenses. Specific waiting period: Specific waiting period means a period up to 36 months from the commencement of a health insurance policy during which period specified diseases/treatments (except due to an accident) are not covered. On completion of the period, diseases/treatments shall be covered provided the policy has been continuously renewed without any break. Surgery or Surgical Procedure: Surgery or Surgical Procedure means manual and / or operative procedure(s) required for treatment of an illness or injury, correction of deformities and defects, diagnosis and cure of diseases, relief from suffering and prolongation of life, performed in a hospital or day care centre by a medical practitioner."", ""Policy Wordings Classic Group Health Insurance Unique Identification No.: SHAHLGP21239V022021 9 A. Surgery to be conducted is upon the advice of the Doctor B. The surgery/Procedure conducted should be supported by clinical protocols C. The member has to be 18 years of age or older and D. Body Mass Index (BMI);""]","[""Surgery or Surgical Procedure: Surgery or Surgical Procedure means manual and / or operative procedure(s) required for treatment of an illness or injury, correction of deformities and defects, diagnosis and cure of diseases, relief from suffering and prolongation of life, performed in a hospital or day care centre by a medical practitioner. Unproven/Experimental treatment: Unproven/Experimental treatment means the treatment including drug experimental therapy which is not based on established medical practice in India, is treatment experimental or unproven.""]",2,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_22"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_61""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_23""]",,0.99999999995,1.0,0.5956261972371946,0.7142857142857143,1.0,1.0,1.0,0.5960845455313917,0.004450696920477227,0.510948905109489,0.43795620437956206
Q_028,What is considered a pre-existing disease in this policy?,"A pre-existing disease means any condition, ailment, injury, or disease that is either:
a) Diagnosed by a physician not more than 36 months prior to the date of commencement of the policy, or
b) For which medical advice or treatment was recommended by or received from a physician not more than 36 months prior to the date of commencement of the policy.
Expenses related to such conditions are excluded until the expiry of 36 months of continuous coverage after the date of inception of the first policy. Coverage after this period is subject to the condition being declared at the time of application and accepted by the insurer.","A pre-existing disease is any condition, ailment, injury or disease that was diagnosed by a physician within 36 months prior to the commencement of the policy or for which medical advice or treatment was recommended or received within that period.","[""A. Expenses related to the treatment of a pre-existing Disease (PED) and its direct complications shall be excluded until the expiry of 36 months of continuous coverage after the date of inception of the first"", ""a) That is/are diagnosed by a physician not more than 36 months prior to the date of commencement of the"", ""or b) For which medical advice or treatment was recommended by, or received from, a physician, not more than 36 months prior to the date of commencement of the policy. Pre-hospitalization Medical Expenses: Pre-hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days preceding the hospitalization of the Insured Person, provided that: i. Such Medical Expenses are incurred for the same condition for which the Insured Person\u2019s Hospitalization was required, and ii. The In-patient Hospitalization claim for such Hospitalization is admissible by the Insurance Company Post-hospitalization Medical Expenses: Post-hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days immediately after the insured person is discharged from the"", ""D. Coverage under the policy after the expiry of 36 months for any pre-existing disease is subject to the same being declared at the time of application and accepted by Insurer.""]","[""a) That is/are diagnosed by a physician not more than 36 months prior to the date of commencement of the"", ""or b) For which medical advice or treatment was recommended by, or received from, a physician, not more than 36 months prior to the date of commencement of the policy. Pre-hospitalization Medical Expenses: Pre-hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days preceding the hospitalization of the Insured Person, provided that: i. Such Medical Expenses are incurred for the same condition for which the Insured Person\u2019s Hospitalization was required, and ii. The In-patient Hospitalization claim for such Hospitalization is admissible by the Insurance Company Post-hospitalization Medical Expenses: Post-hospitalization Medical Expenses means medical expenses incurred during pre-defined number of days immediately after the insured person is discharged from the""]",4,2,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_47"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_19"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_20"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_49""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_19"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_20""]",,0.999999999975,1.0,0.8868372424532991,0.5,1.0,1.0,1.0,0.9037021957974898,0.21153990209035467,0.49333333333333335,0.4799999999999999
Q_029,What is the grace period allowed for paying premiums?,The Grace Period for payment of the premium is fifteen Days where premium payment mode is monthly and thirty Days in all other cases.,The grace period for payment of the premium is fifteen days where the premium payment mode is monthly and thirty days in all other cases.,"[""Undertaken under General or Local Anesthesia in a hospital/day care centre in less than 24 hrs because of technological advancement, and ii. which would have otherwise required hospitalization of more than 24 hours Treatment normally taken on an out-patient basis is not included in the scope of this definition Disclosure to information norm: The policy shall be void and all premium paid thereon shall be forfeited to the Company in the event of misrepresentation, mis-description or non-disclosure of any material fact. Grace Period: Grace period means the specified period of time, immediately following the premium due date during which premium payment can be made to renew or continue a policy in force without loss of continuity benefits pertaining to waiting periods and coverage of Pre-Existing Diseases. Coverage need not be available during the period for which no premium is received. The Grace Period for payment of the premium for all types of insurance policies shall be: fifteen Days where premium payment mode is monthly and thirty Days in all other cases. Provided the insurers shall offer coverage during the Grace Period, if the premium is paid in instalments during""]","[""Undertaken under General or Local Anesthesia in a hospital/day care centre in less than 24 hrs because of technological advancement, and ii. which would have otherwise required hospitalization of more than 24 hours Treatment normally taken on an out-patient basis is not included in the scope of this definition Disclosure to information norm: The policy shall be void and all premium paid thereon shall be forfeited to the Company in the event of misrepresentation, mis-description or non-disclosure of any material fact. Grace Period: Grace period means the specified period of time, immediately following the premium due date during which premium payment can be made to renew or continue a policy in force without loss of continuity benefits pertaining to waiting periods and coverage of Pre-Existing Diseases. Coverage need not be available during the period for which no premium is received. The Grace Period for payment of the premium for all types of insurance policies shall be: fifteen Days where premium payment mode is monthly and thirty Days in all other cases. Provided the insurers shall offer coverage during the Grace Period, if the premium is paid in instalments during""]",1,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_9""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_9""]",,0.9999999999,1.0,0.9130889191888429,1.0,1.0,1.0,1.0,0.971407947286458,0.5917297933055615,0.9795918367346939,0.9795918367346939
Q_030,What is the definition of a hospital according to the policy?,"A hospital means any institution established for in-patient care and day care treatment of illness and/or injuries and which has been registered as a hospital with the local authorities under Clinical Establishments (Registration and Regulation) Act 2010 or under enactments specified under the Schedule of Section 56(1) of the said act or complies with all minimum criteria as under: i) has qualified nursing staff under its employment round the clock ii) has at least 10 in-patient beds in towns having a population of less than 10,0,000 and at least 15 in-patient beds in all other places iii) has qualified medical practitioner(s) in charge round the clock iv) has a fully equipped operation theatre of its own where surgical procedures are carried out v) maintains daily records of patients and makes these accessible to the insurance company’s authorized personnel.

Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility.","A hospital is an institution established for in-patient care and day care treatment of illness or injury, registered with local authorities or compliant with minimum criteria such as having qualified nursing staff round the clock, a qualified medical practitioner in charge, a fully equipped operation theatre, required inpatient beds depending on population, and maintaining daily patient records accessible to the insurer.","[""Policy Wordings Classic Group Health Insurance Unique Identification No.: SHAHLGP21239V022021 2 Hospital: A hospital means any institution established for in-patient care and day care treatment of illness and/or injuries and which has been registered as a hospital with the local authorities under Clinical Establishments (Registration and Regulation) Act 2010 or under enactments specified under the Schedule of Section 56(1) of the said act Or complies with all minimum criteria as under: i) has qualified nursing staff under its employment round the clock ii) has at least 10 in-patient beds in towns having a population of less than 10,00,000 and at least 15 in- patient beds in all other places iii) has qualified medical practitioner(s) in charge round the clock iv) has a fully equipped operation theatre of its own where surgical procedures are carried out v) maintains daily records of patients and makes these accessible to the insurance company\u2019s authorized personnel Illness: Illness means a sickness or a disease or pathological condition leading to the impairment of normal physiological function and requires medical treatment"", ""Network Provider: Network Provider means hospitals or health care providers enlisted by an insurer, TPA or jointly by an Insurer and TPA to provide medical services to an insured by a cashless facility. Non-Network Provider: Non-Network means any hospital, day care centre or other provider that is not part of the network. Notification of Claim: Notification of claim means the process of intimating a claim to the insurer or TPA through any of the recognized modes of communication."", ""Injury: Injury means accidental physical bodily harm excluding illness or disease solely and directly caused by external, violent, visible and evident means which is verified and certified by a Medical Practitioner. Inpatient Care Inpatient care means treatment for which the insured person has to stay in a hospital for more than 24 hours for a covered event. Intensive Care Unit: Intensive care unit means an identified section, ward or wing of a hospital which is under the constant supervision of a dedicated medical practitioner(s), and which is specially equipped for the continuous monitoring and treatment of patients who are in a critical condition, or require life support facilities and where the level of care and supervision is considerably more sophisticated and intensive than in the ordinary and other wards. ICU Charges: ICU (Intensive Care Unit) Charges means the amount charged by a Hospital towards ICU expenses which shall include the expenses for ICU bed, general medical support services provided to any ICU patient including monitoring devices, critical care nursing and intensivist charges. Medical Advice: Medical Advice means any consultation or advice from a Medical Practitioner including the issuance of any prescription or follow-up prescription.""]","[""Policy Wordings Classic Group Health Insurance Unique Identification No.: SHAHLGP21239V022021 2 Hospital: A hospital means any institution established for in-patient care and day care treatment of illness and/or injuries and which has been registered as a hospital with the local authorities under Clinical Establishments (Registration and Regulation) Act 2010 or under enactments specified under the Schedule of Section 56(1) of the said act Or complies with all minimum criteria as under: i) has qualified nursing staff under its employment round the clock ii) has at least 10 in-patient beds in towns having a population of less than 10,00,000 and at least 15 in- patient beds in all other places iii) has qualified medical practitioner(s) in charge round the clock iv) has a fully equipped operation theatre of its own where surgical procedures are carried out v) maintains daily records of patients and makes these accessible to the insurance company\u2019s authorized personnel Illness: Illness means a sickness or a disease or pathological condition leading to the impairment of normal physiological function and requires medical treatment""]",3,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_10"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_18"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_14""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_10""]",,0.9999999999,1.0,0.5871687607696342,1.0,1.0,1.0,1.0,0.7478831719307459,0.11619067319172975,0.45833333333333337,0.40833333333333327
Q_031,When will pre-existing diseases be covered under the policy?,The duration of the waiting period applicable to pre-existing medical conditions is 36 months of continuous coverage after the date of inception of the first policy.,"Expenses related to treatment of a pre-existing disease and its complications are excluded until the expiry of 36 months of continuous coverage from the first policy inception, and coverage after 36 months is subject to the disease being declared at the time of application and accepted by the insurer.","[""A. Expenses related to the treatment of a pre-existing Disease (PED) and its direct complications shall be excluded until the expiry of 36 months of continuous coverage after the date of inception of the first"", ""A. Expenses related to the treatment of the following listed Conditions, surgeries/treatments shall be excluded until the expiry of 24 months of continuous coverage after the date of inception of the first policy with us. This exclusion shall not be applicable for claims arising due to an accident. B. In case of enhancement of sum insured the exclusion shall apply afresh to the extent of sum insured increase. C. If any of the specified disease/procedure falls under the waiting period specified for pre-Existing diseases, then the longer of the two waiting periods shall apply. D. The waiting period for listed conditions shall apply even if contracted after the policy or declared and"", ""D. Coverage under the policy after the expiry of 36 months for any pre-existing disease is subject to the same being declared at the time of application and accepted by Insurer.""]","[""A. Expenses related to the treatment of a pre-existing Disease (PED) and its direct complications shall be excluded until the expiry of 36 months of continuous coverage after the date of inception of the first"", ""D. Coverage under the policy after the expiry of 36 months for any pre-existing disease is subject to the same being declared at the time of application and accepted by Insurer.""]",3,2,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_47"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_50"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_49""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_47"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_49""]",,0.8333333332916666,1.0,0.6271853806838088,1.0,0.5,1.0,1.0,0.7476229805974209,0.09216664458942328,0.5454545454545454,0.3116883116883117
Q_032,Are treatments for illnesses in the first 30 days covered by the policy?,No. Expenses related to the treatment of any illness within 30 days from the first policy commencement date shall be excluded except claims arising due to an accident.,"Expenses related to treatment of any illness within 30 days from the first policy commencement date are excluded, except for claims arising due to an accident.","[""A. Expenses related to the treatment of any illness within 30 days from the first policy commencement date shall be excluded except claims arising due to an accident, provided the same are covered B. This exclusion shall not, however, apply if the Insured Person has Continuous Coverage for more than twelve months C. The within referred waiting period is made applicable to the enhanced sum insured in the event of granting higher sum insured subsequently"", ""5. In the event of the group policy being discontinued or not renewed or when the members of the group leave the group on account of resignation/retirement/termination or otherwise, the following provision shall apply. a. The insured person/s covered under this group policy will be granted cover under Indemnity based Individual Health Policy. In respect of persons who have been covered continuously for a period of one year under this group policy with the Company, exclusion Code Excl \u2013 03 shall be waived. b. In respect of persons who have been covered continuously for a period of two years under this group policy with the Company, exclusions Code Excl-03 and Code Excl-02 shall be waived c. In respect of persons who have been covered continuously for a period of three years under this group policy with the Company, exclusions Code Excl-03, Code Excl-02 and Code Excl-01 shall be waived.""]","[""A. Expenses related to the treatment of any illness within 30 days from the first policy commencement date shall be excluded except claims arising due to an accident, provided the same are covered B. This exclusion shall not, however, apply if the Insured Person has Continuous Coverage for more than twelve months C. The within referred waiting period is made applicable to the enhanced sum insured in the event of granting higher sum insured subsequently""]",2,1,"[""Classic_Group_Health_Insurance_6e05831c03.pdf_58"", ""Classic_Group_Health_Insurance_6e05831c03.pdf_104""]","[""Classic_Group_Health_Insurance_6e05831c03.pdf_58""]",,0.9999999999,1.0,0.7973532700548464,1.0,1.0,1.0,0.75,0.9621532817622345,0.0,0.888888888888889,0.888888888888889
