question_id,user_input,response,reference,retrieved_contexts,reference_contexts,retrieved_contexts_count,reference_contexts_count,retrieved_context_ids,reference_context_ids,errors,context_precision,context_recall,response_relevancy,faithfulness,answer_accuracy,context_relevance,response_groundedness,semantic_similarity,bleu_score,rouge1,rougeL
Q_052,Is treatment during the first 30 days of the policy covered?,The duration of the pre-existing condition waiting period is 48 months of continuous coverage.,Treatment taken during the first 30 days from the commencement of the policy is not covered unless the treatment is required due to an accident.,"[""completion of the period stated in the Schedule of Insurance Certificate for the Insured Person. It is understood and agreed that the period stated in"", ""Def. 23. Out-patient Treatment means treatment given at a hospital, doctors' consulting room, office or Out-patient clinic where Insured Person are not admitted for Day-Care Procedures or In-patient treatment. Def. 24. Policy means these terms and conditions, any annexure thereto and the Schedule of Insurance Certificate (as amended from time to time), Your statements in the proposal form and the Information Summary Sheet and the policy wording (including endorsements, if any). Def. 25. Policy Period means the period between the date of commencement and the expiry date specified shown in the Schedule of Insurance Certificate. Def. 26. Policy Year means the period of one year commencing on the date of commencement specified in the Schedule of Insurance Certificate or any anniversary thereof. Def. 27. Pre-existing Condition means any condition, ailment or injury or related condition(s) for which the Insured Person had signs or symptoms, and / or were diagnosed, and / or received medical advice/ treatment, within 48 months prior to the first Policy issued by Us. Def. 28. Product Benefits Table means the Product Benefits Table issued by Us and accompanying"", ""We shall not be liable under this Policy for any claim in connection with or in respect of the following: a. Pre-Existing Conditions Benefits will not be available for Pre-existing Conditions until 48 months of continuous coverage have""]","[""b. 30 Days Initial Waiting Period We will not cover any treatment taken during the first 30 days since the date of commencement of the Policy, unless the treatment needed is the result of an Accident. This waiting period does not apply for""]",3,1,"[""Health Companion-Health Insurance Plan_GEN617.pdf_48"", ""Health Companion-Health Insurance Plan_GEN617.pdf_108"", ""Health Companion-Health Insurance Plan_GEN617.pdf_15""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_16""]",,0.0,0.0,0.4763651150748713,1.0,0.0,0.0,1.0,0.4652438429802726,0.03002091381705687,0.2,0.2
Q_053,What is considered a day care procedure under the policy definition?,"Day Care Procedures are medical treatment and/or surgical procedures undertaken under General or Local Anaesthesia in a hospital/day care centre for less than 24 hours as an inpatient, including Chemotherapy, Radiotherapy, Hemodialysis, or any procedure requiring specialized observation or care post-procedure. Out-patient procedures are not covered.",A day care procedure is a medical or surgical procedure undertaken under general or local anesthesia in a hospital or day care centre in less than 24 hours due to technological advancement and which would otherwise have required hospitalization for more than 24 hours.,"[""We will cover Medical Expenses for Day Care Procedures (including Chemotherapy, Radiotherapy, Hemodialysis, any procedure which needs a period of specialized observation or care after completion of the procedure) where such procedures are undertaken by an Insured Person as an In-patient in a Hospital for a continuous period of less than 24 hours. Any procedure undertaken on an out-patient basis in a Hospital will not be covered."", ""\u2022 undertaken under General or Local Anaesthesia in a hospital/day care centre in less than"", ""Def. 23. Out-patient Treatment means treatment given at a hospital, doctors' consulting room, office or Out-patient clinic where Insured Person are not admitted for Day-Care Procedures or In-patient treatment. Def. 24. Policy means these terms and conditions, any annexure thereto and the Schedule of Insurance Certificate (as amended from time to time), Your statements in the proposal form and the Information Summary Sheet and the policy wording (including endorsements, if any). Def. 25. Policy Period means the period between the date of commencement and the expiry date specified shown in the Schedule of Insurance Certificate. Def. 26. Policy Year means the period of one year commencing on the date of commencement specified in the Schedule of Insurance Certificate or any anniversary thereof. Def. 27. Pre-existing Condition means any condition, ailment or injury or related condition(s) for which the Insured Person had signs or symptoms, and / or were diagnosed, and / or received medical advice/ treatment, within 48 months prior to the first Policy issued by Us. Def. 28. Product Benefits Table means the Product Benefits Table issued by Us and accompanying"", ""(1) The Insured Person has notified Us in writing at least 72 Hours before a planned Hospitalization. In an Emergency the Insured Person should notify Us in writing within 48 hours of Hospitalization; and (2) We have pre-authorized the In-patient Treatment or Day Care Procedure. ii. Cashless treatment will not be available if You take treatment in an Out-Of-Network Hospital. iii. For cashless Hospitalization We will make the payment of the amounts assessed to be due directly to the Network Hospital. The treatment must take place within 15 days of the pre-authorization date and pre-authorization is only valid if all the details of the authorized treatment, including dates, Hospital and locations, match with the details of the actual treatment received. iv. If pre-authorisation is not obtained then the cashless facility will not be available""]","[""\u2022 undertaken under General or Local Anaesthesia in a hospital/day care centre in less than"", ""\u2022 which would have otherwise required a hospitalization of more than 24 hours. Treatment normally taken on an out-patient basis is not included in the scope of this definition. Def. 5. Diagnostic Tests: Investigations, such as X-Ray or blood tests, to find the cause of your symptoms and medical condition Def. 6. Deductible: The amount which, in accordance with the terms of the policy, is deducted from the claim amount that would otherwise have been payable and will therefore be borne by the""]",4,2,"[""Health Companion-Health Insurance Plan_GEN617.pdf_6"", ""Health Companion-Health Insurance Plan_GEN617.pdf_95"", ""Health Companion-Health Insurance Plan_GEN617.pdf_108"", ""Health Companion-Health Insurance Plan_GEN617.pdf_75""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_95"", ""Health Companion-Health Insurance Plan_GEN617.pdf_96""]",,0.99999999995,1.0,0.7092416120064241,1.0,0.5,1.0,1.0,0.8266729631648049,0.11042240379963594,0.5531914893617023,0.4893617021276596
Q_054,How is domiciliary treatment defined in the policy?,"We will cover Medical Expenses for medical treatment taken at home if this continues for an uninterrupted period of 3 days and the condition would otherwise have necessitated hospitalization, provided either the attending Doctor confirms the Insured Person could not be transferred to a Hospital or the Insured Person satisfies Us that a Hospital bed was unavailable. Domiciliary treatment is not covered under inpatient hospitalization benefits or ambulatory surgical procedures.","Domiciliary treatment refers to medical treatment exceeding 3 days for an illness, disease, or injury that would normally require hospital care but is taken at home because the patient cannot be moved to a hospital or due to non-availability of hospital rooms.","[""We will cover Medical Expenses for medical treatment taken at home if this continues for an uninterrupted period of 3 days and the condition for which treatment is taken would otherwise have necessitated hospitalization as long as either (i) the attending Doctor confirms that the Insured Person could not be transferred to a Hospital or (ii) the Insured Person satisfies Us that a Hospital bed was unavailable."", ""b) has qualified nursing staff under its employment round the clock; c) has qualified Doctor (s) in charge round the clock; d) has a fully equipped operation theatre of its own where surgical procedures are carried out e) maintains daily records of patients and will make these accessible to the Insurance company\u2019s authorized personnel. Def. 13. Hospitalisation or Hospitalised means the admission as an In-patient into a Hospital for necessary medical treatment for a continuous minimum period of 24 hours as a consequence of"", ""We will cover Medical Expenses for Day Care Procedures (including Chemotherapy, Radiotherapy, Hemodialysis, any procedure which needs a period of specialized observation or care after completion of the procedure) where such procedures are undertaken by an Insured Person as an In-patient in a Hospital for a continuous period of less than 24 hours. Any procedure undertaken on an out-patient basis in a Hospital will not be covered.""]","[""days, for an illness/disease/injury which in the normal course would require care and treatment at a Hospital but is actually taken while confined at home under any of the following"", ""\u2022 the condition of the patient is such that he/she is not in a condition to be removed to a hospital, or \u2022 the patient takes treatment at home on account of non availability of room in a hospital. Def. 8. Doctor is a medical practitioner who holds a valid registration from the medical council of any state of India and is thereby entitled to practice medicine within its jurisdiction; and is acting within the scope and jurisdiction of his licence. Def. 9. Emergency means a severe illness or injury which results in symptoms which occur suddenly and unexpectedly, and requires immediate care by a Doctor to prevent death or serious long term impairment of the Insured Person\u2019s health. Def. 10. Family means a unit comprising of upto six members who are related to each other in the""]",3,2,"[""Health Companion-Health Insurance Plan_GEN617.pdf_7"", ""Health Companion-Health Insurance Plan_GEN617.pdf_102"", ""Health Companion-Health Insurance Plan_GEN617.pdf_6""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_97"", ""Health Companion-Health Insurance Plan_GEN617.pdf_98""]",,0.9999999999,0.0,0.5492844296482143,0.7142857142857143,0.75,1.0,1.0,0.6918671362163161,0.04798826500886522,0.4247787610619469,0.23008849557522124
Q_055,What does the policy mean by an accident?,"An accident or accidental bodily injury means a sudden, unforeseen and involuntary event caused by external and visible means which occurs when the policy is in force.","An accident means a sudden, unforeseen and involuntary event caused by external and visible means that occurs while the policy is in force.","[""Def. 1. Accident or Accidental means a sudden, unforeseen and involuntary event caused by external and visible means which occurs when the policy is in force."", ""who is a member of the Insured Person\u2019s immediate family xxx. Unlawful Activity Any condition as a result of Insured Person committing or attempting to commit a breach of law with criminal intent. xxxi. Hospitalization undertaken for observation or for investigations only and where no medical treatment is provided. xxxii. Active participation in adventure or hazardous sports including but not limited to para- jumping, rock climbing, mountaineering, motor racing, horse racing or deep-sea diving.""]","[""Def. 1. Accident or Accidental means a sudden, unforeseen and involuntary event caused by external and visible means which occurs when the policy is in force.""]",2,1,"[""Health Companion-Health Insurance Plan_GEN617.pdf_93"", ""Health Companion-Health Insurance Plan_GEN617.pdf_42""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_93""]",,0.9999999999,1.0,0.7138325518186196,1.0,1.0,1.0,1.0,0.8998557148976998,0.6437378993486211,0.84,0.84
Q_056,What qualifies as a hospital under the policy?,"Network means all such Hospitals, day care centres or other providers that the We have mutually agreed with, to provide services like cashless access to Policyholders. The list is available with Us and subject to amendment from time to time.","A hospital is an institution established for in-patient care and day care treatment that is registered with local authorities, supervised by a qualified medical practitioner, has required inpatient beds depending on population, qualified nursing staff and doctors round the clock, a fully equipped operation theatre, and maintains daily patient records accessible to the insurer.","[""medication, or stay in Hospital or part of a stay in Hospital which: a) is required for the medical management of the illness or injury suffered by the insured; b) must not exceed the level of care necessary to provide safe, adequate and appropriate medical care in scope, duration, or intensity; c) must have been prescribed by a Doctor; d) must conform to the professional standards widely accepted in international medical practice or by the medical community in India. Def. 21. Network means all such Hospitals, day care centres or other providers that the We have mutually agreed with, to provide services like cashless access to Policyholders. The list is available with Us and subject to amendment from time to time. Def. 22. Out-Of-Network means any Hospital, day care centre or other provider that is not part of the Network."", ""b) has qualified nursing staff under its employment round the clock; c) has qualified Doctor (s) in charge round the clock; d) has a fully equipped operation theatre of its own where surgical procedures are carried out e) maintains daily records of patients and will make these accessible to the Insurance company\u2019s authorized personnel. Def. 13. Hospitalisation or Hospitalised means the admission as an In-patient into a Hospital for necessary medical treatment for a continuous minimum period of 24 hours as a consequence of"", ""a) has at least 10 inpatient beds, in those towns having a population of less than 10,00,000 and"", ""Def. 23. Out-patient Treatment means treatment given at a hospital, doctors' consulting room, office or Out-patient clinic where Insured Person are not admitted for Day-Care Procedures or In-patient treatment. Def. 24. Policy means these terms and conditions, any annexure thereto and the Schedule of Insurance Certificate (as amended from time to time), Your statements in the proposal form and the Information Summary Sheet and the policy wording (including endorsements, if any). Def. 25. Policy Period means the period between the date of commencement and the expiry date specified shown in the Schedule of Insurance Certificate. Def. 26. Policy Year means the period of one year commencing on the date of commencement specified in the Schedule of Insurance Certificate or any anniversary thereof. Def. 27. Pre-existing Condition means any condition, ailment or injury or related condition(s) for which the Insured Person had signs or symptoms, and / or were diagnosed, and / or received medical advice/ treatment, within 48 months prior to the first Policy issued by Us. Def. 28. Product Benefits Table means the Product Benefits Table issued by Us and accompanying""]","[""Def. 11. Grace Period means the specified period of time immediately following the premium due date during which a payment can be made to renew or continue a policy in force without loss of continuity benefits such as waiting periods and coverage of Pre-existing conditions. Coverage is not available for the period for which no premium is received. Def. 12. Hospital means any institution established for in-patient care and day care treatment of sickness and / or injuries and which has been registered as a hospital with the local authorities, wherever applicable, and is under the supervision of a registered and qualified medical"", ""a) has at least 10 inpatient beds, in those towns having a population of less than 10,00,000 and"", ""b) has qualified nursing staff under its employment round the clock; c) has qualified Doctor (s) in charge round the clock; d) has a fully equipped operation theatre of its own where surgical procedures are carried out e) maintains daily records of patients and will make these accessible to the Insurance company\u2019s authorized personnel. Def. 13. Hospitalisation or Hospitalised means the admission as an In-patient into a Hospital for necessary medical treatment for a continuous minimum period of 24 hours as a consequence of""]",4,3,"[""Health Companion-Health Insurance Plan_GEN617.pdf_107"", ""Health Companion-Health Insurance Plan_GEN617.pdf_102"", ""Health Companion-Health Insurance Plan_GEN617.pdf_101"", ""Health Companion-Health Insurance Plan_GEN617.pdf_108""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_100"", ""Health Companion-Health Insurance Plan_GEN617.pdf_101"", ""Health Companion-Health Insurance Plan_GEN617.pdf_102""]",,0.99999999995,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.4374070138816078,0.012044940561575011,0.23157894736842108,0.16842105263157894
Q_057,What is the grace period for renewing the policy premium?,We are under no obligation to notify You of the renewal date of Your Policy. We will allow a Grace Period of 30 days from the due date of the renewal premium for payment to Us.,"The grace period is the specified period immediately following the premium due date during which payment can be made to renew the policy without losing continuity benefits such as waiting periods and coverage of pre-existing conditions, although coverage is not available for the period for which no premium is received.","[""i. Territorial Jurisdiction All benefits are available in India only, and all claims shall be payable in India in Indian Rupees only. j. Policy Disputes Any dispute concerning the interpretation of the terms, conditions, limitations and/or exclusions contained herein shall be governed by Indian law and shall be subject to the jurisdiction of the Indian Courts. k. Renewal of Policy The renewal premium is payable on or before the due date in the amount shown in the Schedule of Insurance Certificate or at such altered rate as may be reviewed and notified by Us before completion of the Policy Period. We are under no obligation to notify You of the renewal date of Your Policy. We will allow a Grace Period of 30 days from the due date of the renewal premium for payment to Us. If the Policy is not renewed within the Grace Period then We may agree to issue a fresh policy subject to Our underwriting criteria and no continuing benefits shall be available from""]","[""Def. 11. Grace Period means the specified period of time immediately following the premium due date during which a payment can be made to renew or continue a policy in force without loss of continuity benefits such as waiting periods and coverage of Pre-existing conditions. Coverage is not available for the period for which no premium is received. Def. 12. Hospital means any institution established for in-patient care and day care treatment of sickness and / or injuries and which has been registered as a hospital with the local authorities, wherever applicable, and is under the supervision of a registered and qualified medical""]",1,1,"[""Health Companion-Health Insurance Plan_GEN617.pdf_70""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_100""]",,0.9999999999,0.0,0.5031964418071865,0.6666666666666666,0.5,1.0,1.0,0.6872165000346626,0.00333504587565753,0.3448275862068966,0.20689655172413793
Q_058,How can an insured person access cashless hospitalization?,"To initiate cashless treatment for inpatient hospitalization, the policyholder must present the health card to a Network Hospital prior to admission. For planned hospitalization, written notification must be given to the insurer at least 72 hours before admission. In emergencies, notification must be given within 48 hours of hospitalization. Pre-authorization for the inpatient treatment or day care procedure must be obtained from the insurer, matching all details of the authorized treatment including dates, hospital, and location. Cashless treatment will only be available if pre-authorization is obtained and the treatment occurs within 15 days of the pre-authorization date. If pre-authorization is not obtained, cashless treatment will not be available.","Cashless hospitalization can be accessed at a network hospital by producing the health card prior to admission, notifying the insurer at least 72 hours before planned hospitalization or within 48 hours in an emergency, and obtaining pre-authorization for inpatient treatment or day care procedures.","[""i. The health card We provide will enable an Insured Person to access treatment on a cashless basis only at any Network Hospital on the production of the card to the"", ""(1) The Insured Person has notified Us in writing at least 72 Hours before a planned Hospitalization. In an Emergency the Insured Person should notify Us in writing within 48 hours of Hospitalization; and (2) We have pre-authorized the In-patient Treatment or Day Care Procedure. ii. Cashless treatment will not be available if You take treatment in an Out-Of-Network Hospital. iii. For cashless Hospitalization We will make the payment of the amounts assessed to be due directly to the Network Hospital. The treatment must take place within 15 days of the pre-authorization date and pre-authorization is only valid if all the details of the authorized treatment, including dates, Hospital and locations, match with the details of the actual treatment received. iv. If pre-authorisation is not obtained then the cashless facility will not be available"", ""medication, or stay in Hospital or part of a stay in Hospital which: a) is required for the medical management of the illness or injury suffered by the insured; b) must not exceed the level of care necessary to provide safe, adequate and appropriate medical care in scope, duration, or intensity; c) must have been prescribed by a Doctor; d) must conform to the professional standards widely accepted in international medical practice or by the medical community in India. Def. 21. Network means all such Hospitals, day care centres or other providers that the We have mutually agreed with, to provide services like cashless access to Policyholders. The list is available with Us and subject to amendment from time to time. Def. 22. Out-Of-Network means any Hospital, day care centre or other provider that is not part of the Network.""]","[""i. The health card We provide will enable an Insured Person to access treatment on a cashless basis only at any Network Hospital on the production of the card to the"", ""(1) The Insured Person has notified Us in writing at least 72 Hours before a planned Hospitalization. In an Emergency the Insured Person should notify Us in writing within 48 hours of Hospitalization; and (2) We have pre-authorized the In-patient Treatment or Day Care Procedure. ii. Cashless treatment will not be available if You take treatment in an Out-Of-Network Hospital. iii. For cashless Hospitalization We will make the payment of the amounts assessed to be due directly to the Network Hospital. The treatment must take place within 15 days of the pre-authorization date and pre-authorization is only valid if all the details of the authorized treatment, including dates, Hospital and locations, match with the details of the actual treatment received. iv. If pre-authorisation is not obtained then the cashless facility will not be available""]",3,2,"[""Health Companion-Health Insurance Plan_GEN617.pdf_74"", ""Health Companion-Health Insurance Plan_GEN617.pdf_75"", ""Health Companion-Health Insurance Plan_GEN617.pdf_107""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_74"", ""Health Companion-Health Insurance Plan_GEN617.pdf_75""]",,0.9999999999666667,1.0,0.7947358193613745,1.0,0.75,1.0,1.0,0.8793603265702767,0.04452516006615519,0.4713375796178344,0.34394904458598724
Q_059,What documents are required when submitting a reimbursement claim after hospitalization?,"Duly filled claim form. Original bills, receipts and discharge certificate/card from the Hospital/Doctor. Original bills from chemists supported by proper prescription. Original investigation test reports and payment receipts. Doctor's referral letter advising hospitalization in non-Accident cases. Details of any other insurance policy that may respond to the claim. First Information Report (FIR) for medico-legal cases.","Required documents include a duly filled claim form, original hospital bills and discharge certificate, original chemist bills with prescriptions, investigation test reports with receipts, doctor’s referral letter for hospitalization in non-accident cases, details of any other insurance policy, and an FIR for medico-legal cases.","[""(2) Original bills, receipts and discharge certificate/card from the Hospital/ Doctor. (3) Original bills from chemists supported by proper prescription. (4) Original investigation test reports and payment receipts. (5) Doctor's referral letter advising hospitalization in non-Accident cases. (6) Details of any other insurance policy that may respond to the claim. (7) First Information Report (FIR) for medico-legal cases. iii. For any medical treatment taken from an Out-Of-Network Hospital We will only pay Medical Expenses which are Reasonable and Customary. (c) For Network and Out-Of-Network Hospitals"", ""ii. For any Illness or Accident or medical condition that requires Hospitalization, the Insured Person shall deliver to Us the documents listed below, at his own expense, within 30 days of the Insured Person's discharge from Hospital (when the claim is only in respect of post-hospitalization, within 30 days of the completion of the post-""]","[""ii. For any Illness or Accident or medical condition that requires Hospitalization, the Insured Person shall deliver to Us the documents listed below, at his own expense, within 30 days of the Insured Person's discharge from Hospital (when the claim is only in respect of post-hospitalization, within 30 days of the completion of the post-"", ""(2) Original bills, receipts and discharge certificate/card from the Hospital/ Doctor. (3) Original bills from chemists supported by proper prescription. (4) Original investigation test reports and payment receipts. (5) Doctor's referral letter advising hospitalization in non-Accident cases. (6) Details of any other insurance policy that may respond to the claim. (7) First Information Report (FIR) for medico-legal cases. iii. For any medical treatment taken from an Out-Of-Network Hospital We will only pay Medical Expenses which are Reasonable and Customary. (c) For Network and Out-Of-Network Hospitals""]",2,2,"[""Health Companion-Health Insurance Plan_GEN617.pdf_80"", ""Health Companion-Health Insurance Plan_GEN617.pdf_79""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_79"", ""Health Companion-Health Insurance Plan_GEN617.pdf_80""]",,0.99999999995,1.0,0.654058490270956,0.8571428571428571,1.0,1.0,1.0,0.9274986888093122,4.6910206085370586e-06,0.7289719626168223,0.6728971962616823
Q_060,Can the insured person cancel the policy during the policy period?,You may terminate this Policy during the Policy Period by giving Us at least 30 days prior written notice. This is permitted provided that no claim has been made under the Policy by or on behalf of any Insured Person.,"The insured person may terminate the policy during the policy period by giving at least 30 days prior written notice, and the insurer will cancel the policy and refund the premium for the remaining period provided no claim has been made.","[""You may terminate this Policy during the Policy Period by giving Us at least 30 days prior written notice. We shall cancel the Policy and refund the premium for the balance of the Policy Period in accordance with the table below provided that no claim has been made under the Policy by or on behalf of any Insured Person."", ""e. Fraudulent claims If a claim is in any way found to be fraudulent, or if any false statement, or declaration is made or used in support of such a claim, or if any fraudulent means or devices are used by the Insured Person or anyone acting on behalf of the Insured Person to obtain any benefit under this Policy, then this Policy shall be void and all claims being processed shall be forfeited for all Insured Persons and all sums paid under this Policy shall be repaid to Us by all Insured Persons who shall be jointly liable for such repayment. f. Free Look Provision You have a period of 15 days from the date of receipt of the Policy document to review the terms and conditions of this Policy. If You have any objections to any of the terms and conditions, You have the option of canceling the Policy stating the reasons for cancellation and You shall be refunded the premium paid by You after adjusting the amounts spent on any medical check-up, stamp duty charges and proportionate risk premium. You can cancel your Policy only if no claims have been made under the Policy."", ""a. Individual Policy: The Policy shall automatically terminate on death of the Insured Person b. For Policy issued to Family: The Policy shall automatically terminate in the event of the death of all the Insured Persons. c. Refund: A refund in accordance with the table in section 5(h)(1) above shall be payable if there is an automatic cancellation of the Policy provided that no claim has been filed under the""]","[""You may terminate this Policy during the Policy Period by giving Us at least 30 days prior written notice. We shall cancel the Policy and refund the premium for the balance of the Policy Period in accordance with the table below provided that no claim has been made under the Policy by or on behalf of any Insured Person.""]",3,1,"[""Health Companion-Health Insurance Plan_GEN617.pdf_64"", ""Health Companion-Health Insurance Plan_GEN617.pdf_46"", ""Health Companion-Health Insurance Plan_GEN617.pdf_66""]","[""Health Companion-Health Insurance Plan_GEN617.pdf_64""]",,0.9999999999,1.0,0.7530161147737574,1.0,0.75,1.0,1.0,0.8095261507336302,0.11260889797968138,0.6419753086419754,0.54320987654321
Q_061,What expenses are covered under room charges during hospitalization?,"Room charges including nursing care, RMO charges, administration charges for IV fluids/blood transfusion/injection are covered under inpatient hospitalization. The limit is 1% of sum insured per day subject to a maximum of `5,000. If admitted in intensive care unit (ICU), the limit is 2% of sum insured per day subject to a maximum of `10,000.","Room, boarding including nursing care, RMO charges, and administration charges for IV fluids/blood transfusion/injection are covered.","[""Room, boarding including nursing care, RMO charges, administration charges for IV 2.1 for any one illness - 25% of fluids/blood transfusion/injection. sum insured Room charges Limit: 1% of sum insured per day subject to maximum of `5,000. If admitted in intensive care unit (ICU) - 2% of sum insured per day subject to maximum of `10,000."", ""Now the policy witnesses that, subject to the terms, definition, exclusions and conditions contained herein or endorsed or otherwise expressed hereon, the company undertakes that if during the policy period stated in the schedule or during the continuance of the policy by renewal, any insured person shall contract any disease or suffer any illness (herein after called disease) or sustain any bodily injury due to an accident (herein after called injury) and if such disease or injury shall require any such insured person, upon the advice of a duly qualified medical practitioner to be hospitalised for treatment at any hospital/nursing home (herein after called hospital) in India as an inpatient, the company will pay to the hospital or reimburse the insured person, the amount of such expenses described below, reasonably, customarily and necessarily incurred in respect thereof by or on behalf of such insured person but not exceeding the sum insured for the insured person in respect of all such"", ""Any other surgeries/procedures (not listed in Appendix -I) which due to advancement of medical science require hospitalisation for less than 24 hours and for which prior approval from company/TPA is mandatory. 3.13 I D card means the card issued to the insured person by the TPA for availing cashless facility in the network provider. 3.14 In-patient means an insured person who is admitted in hospital upon the written advice of a duly qualified medical practitioner for more than 24 continuous hours, for the treatment of covered disease/ injury during the policy period.""]","[""Room, boarding including nursing care, RMO charges, administration charges for IV 2.1 for any one illness - 25% of fluids/blood transfusion/injection. sum insured Room charges Limit: 1% of sum insured per day subject to maximum of `5,000. If admitted in intensive care unit (ICU) - 2% of sum insured per day subject to maximum of `10,000.""]",3,1,"[""National Mediclaim Policy.pdf_9"", ""National Mediclaim Policy.pdf_8"", ""National Mediclaim Policy.pdf_23""]","[""National Mediclaim Policy.pdf_9""]",,0.99999999995,1.0,0.653084265008604,1.0,0.5,1.0,1.0,0.7697483176585476,0.7140573910176908,0.4155844155844156,0.4155844155844156
Q_062,How much of the sum insured can be used for medical practitioner fees?,Maximum reimbursement limit for consultation charges is 25% of sum insured for any one illness.,"Surgeon, anaesthetist, medical practitioner, consultants, and specialist’s fees are covered up to 25% of the sum insured for any one illness.","[""Surgeon, anaesthetist, medical practitioner, consultants, specialist\u2019s fees. 2.2 for any one illness -25% of sum insured""]","[""Surgeon, anaesthetist, medical practitioner, consultants, specialist\u2019s fees. 2.2 for any one illness -25% of sum insured""]",1,1,"[""National Mediclaim Policy.pdf_10""]","[""National Mediclaim Policy.pdf_10""]",,0.9999999999,1.0,0.5026532818157583,0.5,0.5,1.0,1.0,0.6589981108643062,0.2377721118830584,0.4864864864864865,0.4864864864864865
Q_063,Are ambulance charges reimbursed under the policy?,Reimbursement of ambulance charges - 1% of sum insured subject to a,"Ambulance charges are reimbursed up to 1% of the sum insured subject to a maximum of ₹2,000 in a policy period.","[""day AMBULANCE COLLAR Not Payable not Payable / Post Bite AMBULANCE EQUIPMENT Not Payable Vaccination Payable MICROSHEILD Not Payable PART OF HOSPITAL'S OWN COSTS AND NOT PAYABLE ABDOMINAL BINDER Essential and should AHD Not Payable - Part of be paid at least Hospital's internal Cost specifically for cases ALCOHOL SWABES Not Payable - Part of who have undergone Hospital's internal Cost surgery of lumbar SCRUB SOLUTION/STERILLIUM Not Payable - Part of spine. Hospital's internal Cost"", ""i. Anaesthesia, blood, oxygen, operation theatre charges 2.3 for any one illness- 50% of ii. Surgical appliances sum insured iii. Medicines, drugs iv. Diagnostic test v. Pacemaker, artificial limbs, stent and implant vi. Dialysis vii. Chemotherapy viii. Radiotherapy ix. Hospitalisation expense for organ donor\u2019s treatment during the course of organ transplant provided that a. The donation conforms to The Transplantation of Human Organs Act 1994 and the organ is for the use of the insured person b. The insured person has been medically advised to undergo an organ transplant x. Reimbursement of ambulance charges - 1% of sum insured subject to a""]","[""i. Anaesthesia, blood, oxygen, operation theatre charges 2.3 for any one illness- 50% of ii. Surgical appliances sum insured iii. Medicines, drugs iv. Diagnostic test v. Pacemaker, artificial limbs, stent and implant vi. Dialysis vii. Chemotherapy viii. Radiotherapy ix. Hospitalisation expense for organ donor\u2019s treatment during the course of organ transplant provided that a. The donation conforms to The Transplantation of Human Organs Act 1994 and the organ is for the use of the insured person b. The insured person has been medically advised to undergo an organ transplant x. Reimbursement of ambulance charges - 1% of sum insured subject to a"", ""Ayurveda and Homeopathy Expenses incurred for Ayurveda and Homeopathy treatment are admissible up to 20% of the sum insured for any one illness. Sub limit (as mentioned in 2.1, 2.2, and 2.3) will not apply in case of i. Hospitalisation in a preferred provider network (PPN) ii. Ayurveda and Homeopathy treatment""]",2,2,"[""National Mediclaim Policy.pdf_168"", ""National Mediclaim Policy.pdf_11""]","[""National Mediclaim Policy.pdf_11"", ""National Mediclaim Policy.pdf_12""]",,0.49999999995,1.0,0.7190539836788948,1.0,0.5,1.0,1.0,0.8309966306311817,0.18949960545077651,0.6666666666666666,0.5454545454545455
